match_id,season,team,batsman,runs,balls_faced,fours,sixes,dismissed,strike_rate
137,2015,Sunrisers Hyderabad,Rahul Tripathi,42,42,3,2,False,100.0
137,2015,Sunrisers Hyderabad,Nicholas Pooran,63,70,5,3,False,90.0
138,2015,Punjab Kings,Shikhar Dhawan,41,47,6,3,True,87.23
138,2015,Punjab Kings,Jonny Bairstow,81,96,12,6,True,84.38
138,2015,Punjab Kings,Liam Livingstone,22,22,3,1,True,100.0
138,2015,Punjab Kings,Sam Curran,18,24,2,0,True,75.0
138,2015,Delhi Capitals,David Warner,25,26,2,2,True,96.15
138,2015,Delhi Capitals,Prithvi Shaw,86,111,11,6,False,77.48
138,2015,Delhi Capitals,Rishabh Pant,31,31,4,2,True,100.0
138,2015,Delhi Capitals,Axar Patel,34,50,4,1,True,68.0
139,2015,Chennai Super Kings,MS Dhoni,29,40,3,2,False,72.5
139,2015,Chennai Super Kings,Ruturaj Gaikwad,23,32,3,1,True,71.88
139,2015,Chennai Super Kings,Devon Conway,29,29,3,1,True,100.0
139,2015,Chennai Super Kings,Ambati Rayudu,35,38,4,1,False,92.11
139,2015,Royal Challengers Bangalore,Virat Kohli,25,25,3,2,False,100.0
139,2015,Royal Challengers Bangalore,Faf du Plessis,30,33,2,3,True,90.91
139,2015,Royal Challengers Bangalore,Glenn Maxwell,10,13,1,0,True,76.92
139,2015,Royal Challengers Bangalore,Dinesh Karthik,44,45,4,2,True,97.78
140,2015,Rajasthan Royals,Jos Buttler,28,43,3,1,True,65.12
140,2015,Rajasthan Royals,Sanju Samson,62,73,7,5,True,84.93
140,2015,Rajasthan Royals,Yashasvi Jaiswal,34,35,3,3,True,97.14
140,2015,Rajasthan Royals,Devdutt Padikkal,12,24,1,0,True,50.0
140,2015,Kolkata Knight Riders,Shreyas Iyer,40,49,6,1,True,81.63
140,2015,Kolkata Knight Riders,Venkatesh Iyer,17,17,2,2,False,100.0
140,2015,Kolkata Knight Riders,Andre Russell,40,40,4,1,True,100.0
140,2015,Kolkata Knight Riders,Nitish Rana,41,47,3,1,True,87.23
141,2016,Delhi Capitals,David Warner,45,50,5,4,True,90.0
141,2016,Delhi Capitals,Prithvi Shaw,60,73,9,6,False,82.19
141,2016,Delhi Capitals,Rishabh Pant,65,75,6,7,True,86.67
141,2016,Delhi Capitals,Axar Patel,56,60,4,5,True,93.33
141,2016,Kolkata Knight Riders,Shreyas Iyer,33,64,5,1,False,51.56
141,2016,Kolkata Knight Riders,Venkatesh Iyer,21,25,3,1,True,84.0
141,2016,Kolkata Knight Riders,Andre Russell,20,28,2,0,True,71.43
141,2016,Kolkata Knight Riders,Nitish Rana,51,66,4,5,True,77.27
142,2016,Royal Challengers Bangalore,Virat Kohli,44,52,6,1,True,84.62
142,2016,Royal Challengers Bangalore,Faf du Plessis,45,58,6,3,True,77.59
142,2016,Royal Challengers Bangalore,Glenn Maxwell,43,57,4,4,True,75.44
142,2016,Royal Challengers Bangalore,Dinesh Karthik,25,25,3,1,True,100.0
142,2016,Mumbai Indians,Rohit Sharma,40,44,4,2,False,90.91
142,2016,Mumbai Indians,Ishan Kishan,49,63,6,2,True,77.78
142,2016,Mumbai Indians,Suryakumar Yadav,33,33,2,3,True,100.0
142,2016,Mumbai Indians,Hardik Pandya,68,79,9,6,True,86.08
143,2016,Rajasthan Royals,Jos Buttler,16,16,1,0,True,100.0
143,2016,Rajasthan Royals,Sanju Samson,23,30,2,0,True,76.67
143,2016,Rajasthan Royals,Yashasvi Jaiswal,55,69,4,3,False,79.71
143,2016,Rajasthan Royals,Devdutt Padikkal,44,65,6,4,True,67.69
143,2016,Chennai Super Kings,MS Dhoni,30,36,2,3,True,83.33
143,2016,Chennai Super Kings,Ruturaj Gaikwad,37,37,4,3,True,100.0
143,2016,Chennai Super Kings,Devon Conway,51,73,4,2,True,69.86
143,2016,Chennai Super Kings,Ambati Rayudu,68,75,9,4,True,90.67
144,2016,Punjab Kings,Shikhar Dhawan,16,19,1,0,True,84.21
144,2016,Punjab Kings,Jonny Bairstow,73,94,10,4,True,77.66
144,2016,Punjab Kings,Liam Livingstone,5,16,0,0,True,31.25
144,2016,Punjab Kings,Sam Curran,54,60,8,3,False,90.0
144,2016,Sunrisers Hyderabad,Kane Williamson,0,1,0,0,True,0.0
144,2016,Sunrisers Hyderabad,Abhishek Sharma,14,15,1,1,True,93.33
144,2016,Sunrisers Hyderabad,Rahul Tripathi,23,32,3,1,True,71.88
144,2016,Sunrisers Hyderabad,Nicholas Pooran,21,21,3,1,True,100.0
145,2016,Sunrisers Hyderabad,Kane Williamson,33,40,5,3,True,82.5
145,2016,Sunrisers Hyderabad,Abhishek Sharma,38,45,5,2,True,84.44
145,2016,Sunrisers Hyderabad,Rahul Tripathi,56,56,6,2,True,100.0
145,2016,Sunrisers Hyderabad,Nicholas Pooran,65,80,5,6,True,81.25
145,2016,Royal Challengers Bangalore,Virat Kohli,34,58,5,1,True,58.62
145,2016,Royal Challengers Bangalore,Faf du Plessis,52,61,5,6,False,85.25
145,2016,Royal Challengers Bangalore,Glenn Maxwell,59,64,10,3,True,92.19
145,2016,Royal Challengers Bangalore,Dinesh Karthik,10,13,0,0,True,76.92
146,2016,Chennai Super Kings,MS Dhoni,52,74,6,5,True,70.27
146,2016,Chennai Super Kings,Ruturaj Gaikwad,31,31,2,2,True,100.0
146,2016,Chennai Super Kings,Devon Conway,36,43,6,3,True,83.72
146,2016,Chennai Super Kings,Ambati Rayudu,20,20,1,0,False,100.0
146,2016,Punjab Kings,Shikhar Dhawan,24,24,4,1,True,100.0
146,2016,Punjab Kings,Jonny Bairstow,40,52,3,3,True,76.92
146,2016,Punjab Kings,Liam Livingstone,24,40,2,2,False,60.0
146,2016,Punjab Kings,Sam Curran,66,77,8,4,True,85.71
147,2016,Kolkata Knight Riders,Shreyas Iyer,33,33,4,2,True,100.0
147,2016,Kolkata Knight Riders,Venkatesh Iyer,39,47,3,2,True,82.98
147,2016,Kolkata Knight Riders,Andre Russell,13,18,1,0,False,72.22
147,2016,Kolkata Knight Riders,Nitish Rana,49,71,7,2,False,69.01
147,2016,Rajasthan Royals,Jos Buttler,52,57,8,5,True,91.23
147,2016,Rajasthan Royals,Sanju Samson,23,25,2,2,True,92.0
147,2016,Rajasthan Royals,Yashasvi Jaiswal,9,9,0,0,True,100.0
147,2016,Rajasthan Royals,Devdutt Padikkal,21,34,1,1,True,61.76
148,2016,Delhi Capitals,David Warner,29,32,2,1,False,90.62
148,2016,Delhi Capitals,Prithvi Shaw,36,36,5,2,True,100.0
148,2016,Delhi Capitals,Rishabh Pant,43,43,3,1,False,100.0
148,2016,Delhi Capitals,Axar Patel,58,64,9,4,True,90.62
148,2016,Mumbai Indians,Rohit Sharma,39,46,6,3,True,84.78
148,2016,Mumbai Indians,Ishan Kishan,1,5,0,0,True,20.0
148,2016,Mumbai Indians,Suryakumar Yadav,52,66,4,3,True,78.79
148,2016,Mumbai Indians,Hardik Pandya,19,31,2,2,True,61.29
149,2016,Chennai Super Kings,MS Dhoni,76,76,12,4,False,100.0
149,2016,Chennai Super Kings,Ruturaj Gaikwad,46,71,6,1,False,64.79
149,2016,Chennai Super Kings,Devon Conway,49,59,7,5,False,83.05
149,2016,Chennai Super Kings,Ambati Rayudu,22,22,2,1,True,100.0
149,2016,Rajasthan Royals,Jos Buttler,47,56,7,3,False,83.93
149,2016,Rajasthan Royals,Sanju Samson,58,69,6,3,True,84.06
149,2016,Rajasthan Royals,Yashasvi Jaiswal,78,111,10,4,False,70.27
149,2016,Rajasthan Royals,Devdutt Padikkal,10,28,1,0,False,35.71
150,2016,Delhi Capitals,David Warner,10,23,1,0,True,43.48
150,2016,Delhi Capitals,Prithvi Shaw,7,7,0,0,True,100.0
150,2016,Delhi Capitals,Rishabh Pant,75,95,7,3,False,78.95
150,2016,Delhi Capitals,Axar Patel,16,19,1,0,True,84.21
150,2016,Sunrisers Hyderabad,Kane Williamson,33,33,5,3,False,100.0
150,2016,Sunrisers Hyderabad,Abhishek Sharma,34,50,5,2,True,68.0
150,2016,Sunrisers Hyderabad,Rahul Tripathi,55,55,7,1,False,100.0
150,2016,Sunrisers Hyderabad,Nicholas Pooran,19,19,2,1,False,100.0
151,2016,Kolkata Knight Riders,Shreyas Iyer,21,31,3,1,True,67.74
151,2016,Kolkata Knight Riders,Venkatesh Iyer,50,67,8,1,True,74.63
151,2016,Kolkata Knight Riders,Andre Russell,49,56,7,4,True,87.5
151,2016,Kolkata Knight Riders,Nitish Rana,43,52,7,3,True,82.69
151,2016,Punjab Kings,Shikhar Dhawan,13,13,1,1,True,100.0
151,2016,Punjab Kings,Jonny Bairstow,0,0,0,0,True,0.0
151,2016,Punjab Kings,Liam Livingstone,41,41,5,2,True,100.0
151,2016,Punjab Kings,Sam Curran,38,38,4,1,True,100.0
152,2016,Royal Challengers Bangalore,Virat Kohli,52,66,8,2,False,78.79
152,2016,Royal Challengers Bangalore,Faf du Plessis,41,59,4,2,True,69.49
152,2016,Royal Challengers Bangalore,Glenn Maxwell,77,86,7,7,True,89.53
152,2016,Royal Challengers Bangalore,Dinesh Karthik,58,58,5,1,True,100.0
152,2016,Mumbai Indians,Rohit Sharma,24,24,2,1,True,100.0
152,2016,Mumbai Indians,Ishan Kishan,22,38,2,2,True,57.89
152,2016,Mumbai Indians,Suryakumar Yadav,48,76,6,3,True,63.16
152,2016,Mumbai Indians,Hardik Pandya,39,40,6,1,True,97.5
153,2016,Delhi Capitals,David Warner,0,0,0,0,True,0.0
153,2016,Delhi Capitals,Prithvi Shaw,28,29,3,2,True,96.55
153,2016,Delhi Capitals,Rishabh Pant,47,47,4,4,True,100.0
153,2016,Delhi Capitals,Axar Patel,18,30,1,1,True,60.0
153,2016,Rajasthan Royals,Jos Buttler,60,60,6,7,True,100.0
153,2016,Rajasthan Royals,Sanju Samson,44,44,5,3,False,100.0
153,2016,Rajasthan Royals,Yashasvi Jaiswal,37,45,5,1,False,82.22
153,2016,Rajasthan Royals,Devdutt Padikkal,26,42,2,2,False,61.9
154,2016,Chennai Super Kings,MS Dhoni,62,76,6,6,True,81.58
154,2016,Chennai Super Kings,Ruturaj Gaikwad,46,56,6,3,True,82.14
154,2016,Chennai Super Kings,Devon Conway,41,57,3,3,True,71.93
154,2016,Chennai Super Kings,Ambati Rayudu,37,40,3,3,True,92.5
154,2016,Punjab Kings,Shikhar Dhawan,61,68,9,6,True,89.71
154,2016,Punjab Kings,Jonny Bairstow,41,54,5,3,True,75.93
154,2016,Punjab Kings,Liam Livingstone,33,46,2,3,True,71.74
154,2016,Punjab Kings,Sam Curran,57,63,9,2,False,90.48
155,2016,Sunrisers Hyderabad,Kane Williamson,42,58,4,1,True,72.41
155,2016,Sunrisers Hyderabad,Abhishek Sharma,5,5,0,0,True,100.0
155,2016,Sunrisers Hyderabad,Rahul Tripathi,32,46,4,2,True,69.57
155,2016,Sunrisers Hyderabad,Nicholas Pooran,41,56,4,1,True,73.21
155,2016,Royal Challengers Bangalore,Virat Kohli,43,65,6,3,True,66.15
155,2016,Royal Challengers Bangalore,Faf du Plessis,38,45,5,3,False,84.44
155,2016,Royal Challengers Bangalore,Glenn Maxwell,73,73,11,5,True,100.0
155,2016,Royal Challengers Bangalore,Dinesh Karthik,23,27,3,2,True,85.19
156,2016,Mumbai Indians,Rohit Sharma,34,43,3,1,True,79.07
156,2016,Mumbai Indians,Ishan Kishan,64,89,5,7,True,71.91
156,2016,Mumbai Indians,Suryakumar Yadav,28,28,3,3,False,100.0
156,2016,Mumbai Indians,Hardik Pandya,49,54,7,5,True,90.74
156,2016,Kolkata Knight Riders,Shreyas Iyer,31,33,4,3,False,93.94
156,2016,Kolkata Knight Riders,Venkatesh Iyer,53,59,5,3,False,89.83
156,2016,Kolkata Knight Riders,Andre Russell,61,61,8,7,False,100.0
156,2016,Kolkata Knight Riders,Nitish Rana,54,78,5,3,True,69.23
157,2016,Kolkata Knight Riders,Shreyas Iyer,21,31,1,1,True,67.74
157,2016,Kolkata Knight Riders,Venkatesh Iyer,70,74,10,4,False,94.59
157,2016,Kolkata Knight Riders,Andre Russell,72,100,9,2,True,72.0
157,2016,Kolkata Knight Riders,Nitish Rana,59,69,9,4,True,85.51
157,2016,Rajasthan Royals,Jos Buttler,56,85,7,2,False,65.88
157,2016,Rajasthan Royals,Sanju Samson,35,54,4,1,True,64.81
157,2016,Rajasthan Royals,Yashasvi Jaiswal,59,59,9,4,True,100.0
157,2016,Rajasthan Royals,Devdutt Padikkal,24,25,2,2,False,96.0
158,2016,Delhi Capitals,David Warner,32,37,2,3,True,86.49
158,2016,Delhi Capitals,Prithvi Shaw,13,24,2,0,True,54.17
158,2016,Delhi Capitals,Rishabh Pant,0,3,0,0,False,0.0
158,2016,Delhi Capitals,Axar Patel,2,2,0,0,False,100.0
158,2016,Sunrisers Hyderabad,Kane Williamson,0,4,0,0,True,0.0
158,2016,Sunrisers Hyderabad,Abhishek Sharma,4,4,0,0,True,100.0
158,2016,Sunrisers Hyderabad,Rahul Tripathi,0,7,0,0,True,0.0
158,2016,Sunrisers Hyderabad,Nicholas Pooran,46,53,6,2,True,86.79
159,2016,Royal Challengers Bangalore,Virat Kohli,43,56,5,3,True,76.79
159,2016,Royal Challengers Bangalore,Faf du Plessis,36,36,2,1,False,100.0
159,2016,Royal Challengers Bangalore,Glenn Maxwell,27,47,3,1,True,57.45
159,2016,Royal Challengers Bangalore,Dinesh Karthik,48,65,7,2,True,73.85
159,2016,Mumbai Indians,Rohit Sharma,64,69,7,2,True,92.75
159,2016,Mumbai Indians,Ishan Kishan,22,46,1,1,True,47.83
159,2016,Mumbai Indians,Suryakumar Yadav,63,75,6,2,False,84.0
159,2016,Mumbai Indians,Hardik Pandya,64,64,10,3,True,100.0
160,2016,Punjab Kings,Shikhar Dhawan,60,70,9,4,True,85.71
160,2016,Punjab Kings,Jonny Bairstow,66,68,10,3,True,97.06
160,2016,Punjab Kings,Liam Livingstone,68,101,8,5,True,67.33
160,2016,Punjab Kings,Sam Curran,39,39,4,4,False,100.0
160,2016,Chennai Super Kings,MS Dhoni,40,52,5,3,False,76.92
160,2016,Chennai Super Kings,Ruturaj Gaikwad,56,58,7,3,False,96.55
160,2016,Chennai Super Kings,Devon Conway,77,98,8,5,True,78.57
160,2016,Chennai Super Kings,Ambati Rayudu,18,18,3,1,True,100.0
161,2016,Rajasthan Royals,Jos Buttler,37,37,3,3,False,100.0
161,2016,Rajasthan Royals,Sanju Samson,41,41,6,3,True,100.0
161,2016,Rajasthan Royals,Yashasvi Jaiswal,12,20,1,0,True,60.0
161,2016,Rajasthan Royals,Devdutt Padikkal,12,12,1,0,True,100.0
161,2016,Sunrisers Hyderabad,Kane Williamson,33,33,3,3,True,100.0
161,2016,Sunrisers Hyderabad,Abhishek Sharma,46,51,4,2,False,90.2
161,2016,Sunrisers Hyderabad,Rahul Tripathi,48,57,5,3,True,84.21
161,2016,Sunrisers Hyderabad,Nicholas Pooran,71,95,10,6,True,74.74
162,2016,Kolkata Knight Riders,Shreyas Iyer,96,101,15,7,True,95.05
162,2016,Kolkata Knight Riders,Venkatesh Iyer,54,77,5,4,True,70.13
162,2016,Kolkata Knight Riders,Andre Russell,52,73,6,2,True,71.23
162,2016,Kolkata Knight Riders,Nitish Rana,48,64,4,3,False,75.0
162,2016,Chennai Super Kings,MS Dhoni,60,72,9,2,True,83.33
162,2016,Chennai Super Kings,Ruturaj Gaikwad,60,96,6,6,False,62.5
162,2016,Chennai Super Kings,Devon Conway,61,70,7,5,True,87.14
162,2016,Chennai Super Kings,Ambati Rayudu,75,86,8,2,True,87.21
163,2016,Royal Challengers Bangalore,Virat Kohli,19,35,2,1,True,54.29
163,2016,Royal Challengers Bangalore,Faf du Plessis,54,64,6,3,True,84.38
163,2016,Royal Challengers Bangalore,Glenn Maxwell,36,42,5,1,True,85.71
163,2016,Royal Challengers Bangalore,Dinesh Karthik,26,42,2,1,False,61.9
163,2016,Delhi Capitals,David Warner,2,2,0,0,False,100.0
163,2016,Delhi Capitals,Prithvi Shaw,45,54,5,2,True,83.33
163,2016,Delhi Capitals,Rishabh Pant,22,33,1,2,False,66.67
163,2016,Delhi Capitals,Axar Patel,11,21,1,1,True,52.38
164,2016,Punjab Kings,Shikhar Dhawan,60,86,9,3,True,69.77
164,2016,Punjab Kings,Jonny Bairstow,100,127,13,8,False,78.74
164,2016,Punjab Kings,Liam Livingstone,42,45,5,4,True,93.33
164,2016,Punjab Kings,Sam Curran,36,47,3,3,True,76.6
164,2016,Mumbai Indians,Rohit Sharma,34,34,5,2,True,100.0
164,2016,Mumbai Indians,Ishan Kishan,75,77,11,3,False,97.4
164,2016,Mumbai Indians,Suryakumar Yadav,27,51,2,3,False,52.94
164,2016,Mumbai Indians,Hardik Pandya,38,38,6,3,False,100.0
165,2016,Sunrisers Hyderabad,Kane Williamson,22,27,2,2,True,81.48
165,2016,Sunrisers Hyderabad,Abhishek Sharma,73,95,8,6,False,76.84
165,2016,Sunrisers Hyderabad,Rahul Tripathi,1,1,0,0,False,100.0
165,2016,Sunrisers Hyderabad,Nicholas Pooran,25,25,3,2,True,100.0
165,2016,Kolkata Knight Riders,Shreyas Iyer,55,70,5,5,True,78.57
165,2016,Kolkata Knight Riders,Venkatesh Iyer,69,83,8,3,True,83.13
165,2016,Kolkata Knight Riders,Andre Russell,104,130,16,10,True,80.0
165,2016,Kolkata Knight Riders,Nitish Rana,34,46,2,3,True,73.91
166,2016,Rajasthan Royals,Jos Buttler,73,95,12,2,True,76.84
166,2016,Rajasthan Royals,Sanju Samson,53,78,4,5,False,67.95
166,2016,Rajasthan Royals,Yashasvi Jaiswal,16,31,1,1,True,51.61
166,2016,Rajasthan Royals,Devdutt Padikkal,43,44,4,4,True,97.73
166,2016,Mumbai Indians,Rohit Sharma,25,29,3,1,True,86.21
166,2016,Mumbai Indians,Ishan Kishan,17,17,2,0,True,100.0
166,2016,Mumbai Indians,Suryakumar Yadav,33,33,3,2,False,100.0
166,2016,Mumbai Indians,Hardik Pandya,31,31,2,2,True,100.0
167,2016,Royal Challengers Bangalore,Virat Kohli,48,57,6,3,True,84.21
167,2016,Royal Challengers Bangalore,Faf du Plessis,47,51,5,4,False,92.16
167,2016,Royal Challengers Bangalore,Glenn Maxwell,44,44,4,2,True,100.0
167,2016,Royal Challengers Bangalore,Dinesh Karthik,17,27,1,1,True,62.96
167,2016,Delhi Capitals,David Warner,34,42,6,1,True,80.95
167,2016,Delhi Capitals,Prithvi Shaw,21,27,1,2,False,77.78
167,2016,Delhi Capitals,Rishabh Pant,31,31,3,1,True,100.0
167,2016,Delhi Capitals,Axar Patel,31,46,5,1,True,67.39
168,2016,Chennai Super Kings,MS Dhoni,39,64,6,4,False,60.94
168,2016,Chennai Super Kings,Ruturaj Gaikwad,41,58,4,2,True,70.69
168,2016,Chennai Super Kings,Devon Conway,37,47,6,3,False,78.72
168,2016,Chennai Super Kings,Ambati Rayudu,34,47,3,1,True,72.34
168,2016,Punjab Kings,Shikhar Dhawan,75,90,8,7,True,83.33
168,2016,Punjab Kings,Jonny Bairstow,39,58,5,1,True,67.24
168,2016,Punjab Kings,Liam Livingstone,75,83,6,8,False,90.36
168,2016,Punjab Kings,Sam Curran,46,55,4,1,True,83.64
169,2017,Mumbai Indians,Rohit Sharma,51,51,6,1,True,100.0
169,2017,Mumbai Indians,Ishan Kishan,27,37,3,2,True,72.97
169,2017,Mumbai Indians,Suryakumar Yadav,19,19,2,2,True,100.0
169,2017,Mumbai Indians,Hardik Pandya,47,48,7,1,False,97.92
169,2017,Delhi Capitals,David Warner,38,39,3,1,True,97.44
169,2017,Delhi Capitals,Prithvi Shaw,64,93,5,2,True,68.82
169,2017,Delhi Capitals,Rishabh Pant,63,68,6,2,True,92.65
169,2017,Delhi Capitals,Axar Patel,23,23,3,0,True,100.0
170,2017,Punjab Kings,Shikhar Dhawan,44,50,4,3,True,88.0
170,2017,Punjab Kings,Jonny Bairstow,63,75,10,6,True,84.0
170,2017,Punjab Kings,Liam Livingstone,50,50,7,1,True,100.0
170,2017,Punjab Kings,Sam Curran,36,55,4,3,True,65.45
170,2017,Royal Challengers Bangalore,Virat Kohli,45,48,5,4,True,93.75
170,2017,Royal Challengers Bangalore,Faf du Plessis,55,55,5,2,False,100.0
170,2017,Royal Challengers Bangalore,Glenn Maxwell,39,51,4,2,False,76.47
170,2017,Royal Challengers Bangalore,Dinesh Karthik,28,33,4,1,True,84.85
171,2017,Chennai Super Kings,MS Dhoni,0,0,0,0,True,0.0
171,2017,Chennai Super Kings,Ruturaj Gaikwad,28,38,2,2,False,73.68
171,2017,Chennai Super Kings,Devon Conway,39,60,3,3,True,65.0
171,2017,Chennai Super Kings,Ambati Rayudu,46,52,4,5,False,88.46
171,2017,Sunrisers Hyderabad,Kane Williamson,32,33,5,2,True,96.97
171,2017,Sunrisers Hyderabad,Abhishek Sharma,62,73,7,4,False,84.93
171,2017,Sunrisers Hyderabad,Rahul Tripathi,21,21,3,2,False,100.0
171,2017,Sunrisers Hyderabad,Nicholas Pooran,27,42,4,1,False,64.29
172,2017,Kolkata Knight Riders,Shreyas Iyer,40,44,3,2,True,90.91
172,2017,Kolkata Knight Riders,Venkatesh Iyer,27,28,3,2,False,96.43
172,2017,Kolkata Knight Riders,Andre Russell,85,110,8,4,True,77.27
172,2017,Kolkata Knight Riders,Nitish Rana,27,27,3,2,False,100.0
172,2017,Rajasthan Royals,Jos Buttler,61,78,8,3,True,78.21
172,2017,Rajasthan Royals,Sanju Samson,54,55,8,3,True,98.18
172,2017,Rajasthan Royals,Yashasvi Jaiswal,22,22,2,1,False,100.0
172,2017,Rajasthan Royals,Devdutt Padikkal,42,42,4,3,True,100.0
173,2017,Royal Challengers Bangalore,Virat Kohli,39,59,4,2,True,66.1
173,2017,Royal Challengers Bangalore,Faf du Plessis,55,62,9,3,True,88.71
173,2017,Royal Challengers Bangalore,Glenn Maxwell,31,48,4,1,True,64.58
173,2017,Royal Challengers Bangalore,Dinesh Karthik,60,73,9,2,True,82.19
173,2017,Delhi Capitals,David Warner,35,50,6,4,False,70.0
173,2017,Delhi Capitals,Prithvi Shaw,14,16,1,1,True,87.5
173,2017,Delhi Capitals,Rishabh Pant,33,33,2,3,True,100.0
173,2017,Delhi Capitals,Axar Patel,56,72,5,4,False,77.78
174,2017,Rajasthan Royals,Jos Buttler,41,54,4,1,True,75.93
174,2017,Rajasthan Royals,Sanju Samson,46,71,7,4,True,64.79
174,2017,Rajasthan Royals,Yashasvi Jaiswal,68,68,5,2,False,100.0
174,2017,Rajasthan Royals,Devdutt Padikkal,29,43,4,2,True,67.44
174,2017,Chennai Super Kings,MS Dhoni,27,44,4,2,False,61.36
174,2017,Chennai Super Kings,Ruturaj Gaikwad,47,54,4,4,False,87.04
174,2017,Chennai Super Kings,Devon Conway,74,97,8,7,True,76.29
174,2017,Chennai Super Kings,Ambati Rayudu,36,52,4,3,True,69.23
175,2017,Sunrisers Hyderabad,Kane Williamson,60,101,6,1,True,59.41
175,2017,Sunrisers Hyderabad,Abhishek Sharma,35,36,2,1,True,97.22
175,2017,Sunrisers Hyderabad,Rahul Tripathi,32,39,2,1,False,82.05
175,2017,Sunrisers Hyderabad,Nicholas Pooran,28,34,3,2,False,82.35
175,2017,Punjab Kings,Shikhar Dhawan,46,53,7,2,True,86.79
175,2017,Punjab Kings,Jonny Bairstow,45,72,7,4,True,62.5
175,2017,Punjab Kings,Liam Livingstone,33,42,3,3,True,78.57
175,2017,Punjab Kings,Sam Curran,47,72,5,2,True,65.28
176,2017,Kolkata Knight Riders,Shreyas Iyer,49,70,8,5,False,70.0
176,2017,Kolkata Knight Riders,Venkatesh Iyer,16,33,1,0,True,48.48
176,2017,Kolkata Knight Riders,Andre Russell,63,90,10,2,True,70.0
176,2017,Kolkata Knight Riders,Nitish Rana,40,59,3,4,False,67.8
176,2017,Mumbai Indians,Rohit Sharma,62,64,5,4,False,96.88
176,2017,Mumbai Indians,Ishan Kishan,65,65,8,5,False,100.0
176,2017,Mumbai Indians,Suryakumar Yadav,45,47,7,3,True,95.74
176,2017,Mumbai Indians,Hardik Pandya,9,17,0,0,True,52.94
177,2017,Mumbai Indians,Rohit Sharma,44,62,3,3,True,70.97
177,2017,Mumbai Indians,Ishan Kishan,36,36,3,1,True,100.0
177,2017,Mumbai Indians,Suryakumar Yadav,59,62,7,4,True,95.16
177,2017,Mumbai Indians,Hardik Pandya,44,51,3,3,False,86.27
177,2017,Chennai Super Kings,MS Dhoni,31,31,4,1,False,100.0
177,2017,Chennai Super Kings,Ruturaj Gaikwad,59,80,5,5,True,73.75
177,2017,Chennai Super Kings,Devon Conway,40,45,3,3,False,88.89
177,2017,Chennai Super Kings,Ambati Rayudu,61,69,4,2,True,88.41
178,2017,Punjab Kings,Shikhar Dhawan,42,66,3,2,False,63.64
178,2017,Punjab Kings,Jonny Bairstow,59,68,6,4,True,86.76
178,2017,Punjab Kings,Liam Livingstone,86,106,8,7,True,81.13
178,2017,Punjab Kings,Sam Curran,65,85,7,5,False,76.47
178,2017,Rajasthan Royals,Jos Buttler,35,47,5,3,True,74.47
178,2017,Rajasthan Royals,Sanju Samson,47,66,4,1,False,71.21
178,2017,Rajasthan Royals,Yashasvi Jaiswal,18,19,3,1,True,94.74
178,2017,Rajasthan Royals,Devdutt Padikkal,38,53,4,3,True,71.7
179,2017,Sunrisers Hyderabad,Kane Williamson,66,87,9,3,True,75.86
179,2017,Sunrisers Hyderabad,Abhishek Sharma,40,75,5,2,True,53.33
179,2017,Sunrisers Hyderabad,Rahul Tripathi,40,51,6,1,True,78.43
179,2017,Sunrisers Hyderabad,Nicholas Pooran,49,51,4,3,False,96.08
179,2017,Royal Challengers Bangalore,Virat Kohli,23,30,3,2,True,76.67
179,2017,Royal Challengers Bangalore,Faf du Plessis,42,55,4,3,True,76.36
179,2017,Royal Challengers Bangalore,Glenn Maxwell,29,32,4,3,True,90.62
179,2017,Royal Challengers Bangalore,Dinesh Karthik,48,49,5,2,True,97.96
180,2017,Delhi Capitals,David Warner,48,55,5,1,False,87.27
180,2017,Delhi Capitals,Prithvi Shaw,55,82,7,1,True,67.07
180,2017,Delhi Capitals,Rishabh Pant,67,67,8,7,True,100.0
180,2017,Delhi Capitals,Axar Patel,38,45,3,3,True,84.44
180,2017,Kolkata Knight Riders,Shreyas Iyer,74,100,5,8,False,74.0
180,2017,Kolkata Knight Riders,Venkatesh Iyer,56,74,6,6,True,75.68
180,2017,Kolkata Knight Riders,Andre Russell,34,42,5,1,True,80.95
180,2017,Kolkata Knight Riders,Nitish Rana,78,96,11,3,True,81.25
181,2017,Delhi Capitals,David Warner,61,72,7,4,True,84.72
181,2017,Delhi Capitals,Prithvi Shaw,71,82,9,4,True,86.59
181,2017,Delhi Capitals,Rishabh Pant,46,50,4,1,True,92.0
181,2017,Delhi Capitals,Axar Patel,65,86,8,7,False,75.58
181,2017,Kolkata Knight Riders,Shreyas Iyer,26,27,3,2,True,96.3
181,2017,Kolkata Knight Riders,Venkatesh Iyer,48,55,3,2,True,87.27
181,2017,Kolkata Knight Riders,Andre Russell,33,54,2,2,True,61.11
181,2017,Kolkata Knight Riders,Nitish Rana,46,47,5,2,True,97.87
182,2017,Sunrisers Hyderabad,Kane Williamson,31,48,4,2,True,64.58
182,2017,Sunrisers Hyderabad,Abhishek Sharma,42,50,4,3,True,84.0
182,2017,Sunrisers Hyderabad,Rahul Tripathi,40,40,4,1,True,100.0
